timestamp,order_id,symbol,side,qty,price_usd,commission_usd,exchange_rate_eur_usd,price_eur,commission_eur,total_eur
2026-07-20T11:54:12.882000,ba23bdfd-6f7a-42f9-8e76-42e9f65ba844,BTC/USD,buy,0.155784083,64225.59,0.0,0.8746,56171.701,0.0,8750.6569
2026-07-20T12:47:19.691383,7b9d507c-6932-4553-9f0c-c58f561a87b4,DOGE/USD,buy,138459.650760369,0.072351422,0.0,0.8743,0.0633,0.0,8764.4959
2026-07-20T13:07:51.694311,750f62c6-71b4-449e-88b4-dca2d2a21e75,BTC/USD,buy,0.16756,64353.3,0.0,0.8746,56283.3962,0.0,9430.8459
