timestamp,portfolio_value,cash
2026-07-21T09:34:42.019175,1003626.47,878345.18
2026-07-21T09:35:10.270515,1003626.47,878345.18
2026-07-21T09:35:21.227477,1003534.38,878345.18
2026-07-21T09:35:31.167303,1003534.38,878345.18
2026-07-22T08:42:11.750467,10000.0,10000.0
2026-07-22T08:42:31.691595,10000.0,10000.0
2026-07-22T08:42:46.704640,10000.0,10000.0
2026-07-22T08:43:01.714952,10000.0,10000.0
2026-07-22T08:43:16.722155,10000.0,10000.0
2026-07-22T08:43:31.736016,10000.0,10000.0
